t,x,y,z,yaw,time_s
1780780487.2966588,4.001765471065205,-0.49850815117200603,0.21813166851300167,-0.7015926535898016,0.0
1780780487.3177695,4.001971791906184,-0.498333807048858,0.2180593539377951,-0.7015926535898016,0.02111077308654785
1780780487.341278,4.002164021292107,-0.4981713704109834,0.2188303654540504,-0.701592653589802,0.04461932182312012
1780780487.365071,4.002379995375688,-0.4979888691568864,0.2179816136050826,-0.7015926535898016,0.06841230392456055
1780780487.3839924,4.002573323808352,-0.49782550380846885,0.21861854579889928,-0.7015926535898025,0.08733367919921875
1780780487.407158,4.002774691266094,-0.49765534536648026,0.21853661795864754,-0.701592653589802,0.11049914360046387
1780780487.4270258,4.002982869402159,-0.4974794318018645,0.21799323440596718,-0.7015926535898012,0.13036704063415527
1780780487.4523213,4.003166274098678,-0.4973244521553869,0.21903852319894324,-0.7015926535898012,0.15566253662109375
1780780487.4742713,4.0033706152050295,-0.497151780936905,0.2184896698405896,-0.7015926535898003,0.1776125431060791
1780780487.4969208,4.003571344068557,-0.49698216211635254,0.2181305330200449,-0.7015926535897989,0.20026206970214844
1780780487.5199485,4.003748535949697,-0.4968324323895863,0.2192610028499474,-0.7015926535898007,0.22328972816467285
1780780487.5420992,4.00395052043611,-0.49666175254936146,0.2185253016074602,-0.7015926535897989,0.24544048309326172
1780780487.5688767,4.004142909172644,-0.49649918125789416,0.2183497499071976,-0.7015926535897985,0.2722179889678955
1780780487.5907972,4.004315050966496,-0.49635371892862046,0.21940546800459165,-0.7015926535897976,0.29413843154907227
1780780487.6109161,4.00451272669641,-0.4961866800505524,0.21854487236640227,-0.7015926535897994,0.3142573833465576
1780780487.6327264,4.00469218318887,-0.49603503669415416,0.21881292739840047,-0.7015926535898003,0.33606767654418945
1780780487.6532428,4.004865848433127,-0.49588828702704624,0.2192315857790594,-0.7015926535897994,0.3565840721130371
1780780487.6773293,4.005053564540317,-0.49572966417559833,0.2185839369603207,-0.7015926535898012,0.38067054748535156
1780780487.7009954,4.005216340866177,-0.4955921158035263,0.2194666890748215,-0.7015926535897994,0.40433669090270996
1780780487.7211792,4.005397549141702,-0.4954389921648575,0.21881230439047403,-0.7015926535898012,0.42452049255371094
1780780487.748328,4.005566387415274,-0.49529632135845625,0.21887529388702912,-0.7015926535898003,0.45166921615600586
1780780487.7678757,4.005721676456042,-0.49516509985160884,0.2196282724166733,-0.7015926535898025,0.47121691703796387
1780780487.7956235,4.0058990262050855,-0.4950152367241572,0.2186412215635326,-0.701592653589802,0.498964786529541
1780780487.8179612,4.006051929700755,-0.49488603103775014,0.21915735916208834,-0.7015926535898012,0.5213024616241455
1780780487.8382103,4.00620150104378,-0.4947596410689798,0.21961674976767814,-0.701592653589798,0.5415515899658203
1780780487.8601215,4.006368266722566,-0.4946187216354357,0.21868728488533318,-0.7015926535897963,0.5634627342224121
1780780487.880602,4.006508495088161,-0.49450022661901294,0.2193869959271226,-0.7015926535897972,0.5839431285858154
1780780487.9030623,4.006651286466988,-0.49437956581898695,0.2195746791398999,-0.7015926535897976,0.6064035892486572
1780780487.9265358,4.0068051188747145,-0.49424957518832663,0.21881424434465005,-0.7015926535897972,0.6298770904541016
1780780487.946843,4.00693222652095,-0.49414216737133954,0.21968830343928264,-0.7015926535897972,0.650184154510498
1780780487.9681454,4.007070523450916,-0.49402530444622345,0.21940571296176012,-0.701592653589795,0.6714866161346436
1780780487.9927757,4.007206572084721,-0.493910341364192,0.21909277293560198,-0.7015926535897972,0.6961169242858887
1780780488.0101454,4.007321128164362,-0.4938135398042437,0.22000222360525154,-0.7015926535897954,0.7134866714477539
1780780488.0334184,4.007456081490917,-0.4936995022728308,0.21915992634085363,-0.7015926535897976,0.7367596626281738
1780780488.054138,4.007570221240277,-0.4936030525180502,0.21955384542749584,-0.7015926535897976,0.757479190826416
1780780488.07804,4.0076827043171015,-0.4935080026757515,0.21968315649242817,-0.7015926535897976,0.7813811302185059
1780780488.1024888,4.007801240172246,-0.4934078381473951,0.21916218841327234,-0.7015926535897967,0.8058300018310547
1780780488.1220348,4.007894792785614,-0.49332878482312426,0.22011749108742112,-0.7015926535897958,0.825376033782959
1780780488.1465087,4.008007715353275,-0.4932333636046523,0.2193165457124792,-0.7015926535897967,0.8498499393463135
1780780488.1673088,4.00810670550641,-0.49314971547988246,0.2192446761186489,-0.7015926535897958,0.870650053024292
1780780488.1902778,4.008185722324686,-0.49308294511470147,0.22028994441318298,-0.7015926535897972,0.8936190605163574
1780780488.2140925,4.008288922749945,-0.492995739248512,0.21925624887624875,-0.7015926535897963,0.9174337387084961
1780780488.23817,4.00837201879806,-0.4929255218745573,0.21936945145213618,-0.701592653589798,0.9415111541748047
1780780488.2616236,4.008438683042319,-0.49286918961478426,0.2203336064737929,-0.7015926535897989,0.9649648666381836
1780780488.2823098,4.008528808573266,-0.49279303222519616,0.21927710363696395,-0.7015926535897989,0.9856510162353516
1780780488.3045182,4.008595953375838,-0.49273629388663165,0.21957040569217465,-0.7015926535897998,1.007859468460083
1780780488.3270967,4.008653133697352,-0.4926879756800538,0.2202115112222931,-0.7015926535898012,1.03043794631958
1780780488.3487039,4.008727019878135,-0.49262554077846976,0.21935730257665928,-0.7015926535898016,1.0520451068878174
1780780488.3717773,4.008774863598735,-0.49258511213598954,0.22008179130881755,-0.7015926535898034,1.0751185417175293
1780780488.393896,4.008831678023048,-0.4925371031178898,0.21971764241929884,-0.701592653589806,1.0972373485565186
1780780488.4156218,4.008882551924693,-0.49249411392818165,0.21952907049741788,-0.7015926535898065,1.1189630031585693
1780780488.44005,4.008914764326281,-0.4924668939785026,0.22032310180892511,-0.7015926535898083,1.1433911323547363
1780780488.460111,4.008965640520542,-0.49242390285149934,0.21942450083594073,-0.7015926535898087,1.1634521484375
1780780488.481663,4.008992854123943,-0.492400906959274,0.21994429931449655,-0.7015926535898096,1.1850042343139648
1780780488.5018137,4.009021044819417,-0.4923770854099826,0.21996407258011502,-0.7015926535898109,1.2051548957824707
1780780488.523074,4.009054958700292,-0.49234842768546294,0.21929978904395195,-0.7015926535898096,1.2264151573181152
1780780488.547406,4.009062197803309,-0.4923423105377154,0.2202552891242026,-0.7015926535898114,1.2507472038269043
1780780488.5679142,4.0090831300327165,-0.49232462249823017,0.21979252091153115,-0.7015926535898123,1.2712554931640625
1780780488.5917535,4.0091005038665015,-0.49230994135500356,0.219311487278792,-0.7015926535898114,1.2950947284698486
1780780488.61204,4.009092246233609,-0.4923169191753678,0.22037919594293154,-0.7015926535898123,1.3153812885284424
1780780488.636589,4.009102552445962,-0.49230821027544636,0.21970127252336272,-0.7015926535898114,1.3399302959442139
1780780488.6606061,4.009103779852342,-0.4923071730991341,0.21940335778043643,-0.7015926535898132,1.3639473915100098
1780780488.6824512,4.009082179023579,-0.4923254261148368,0.22043648582158015,-0.7015926535898118,1.3857924938201904
1780780488.705899,4.0090816956483355,-0.4923258345739768,0.2195775190584398,-0.7015926535898127,1.4092402458190918
1780780488.7298553,4.0090635689093,-0.4923411519331335,0.2197231489129866,-0.7015926535898127,1.4331965446472168
1780780488.7504306,4.009035468180367,-0.49236489745938467,0.2202127592666219,-0.7015926535898114,1.4537718296051025
1780780488.7754214,4.009020907854136,-0.49237720114764794,0.21945484346531977,-0.7015926535898118,1.4787626266479492
1780780488.7990794,4.008980733669732,-0.49241114892005955,0.22025638003980821,-0.7015926535898127,1.5024206638336182
1780780488.8218868,4.00895468405908,-0.4924331612214165,0.21964185777483433,-0.7015926535898132,1.5252280235290527
1780780488.8446634,4.008917714535571,-0.4924644010085798,0.21957875293322293,-0.7015926535898158,1.5480046272277832
1780780488.8635666,4.008864524281142,-0.49250934755021125,0.22035889407715864,-0.7015926535898163,1.5669078826904297
1780780488.8902397,4.008832337082912,-0.49253654620268594,0.21931325193118756,-0.7015926535898185,1.593580961227417
1780780488.9132755,4.008776678073765,-0.49258357887809867,0.21970244388957566,-0.7015926535898163,1.6166167259216309
1780780488.9431658,4.008714308593324,-0.4926362819997359,0.22024287367440762,-0.7015926535898158,1.6465070247650146
1780780488.9692252,4.00867018748171,-0.49267356498326864,0.21921320721006224,-0.7015926535898158,1.6725664138793945
1780780488.9907637,4.008600283401996,-0.49273263495130604,0.2197866147956558,-0.701592653589814,1.6941049098968506
1780780489.0163207,4.008529520656948,-0.4927924305040884,0.22008274496643956,-0.7015926535898136,1.7196619510650635
1780780489.0377316,4.008472362088336,-0.49284073032914616,0.21919555378625952,-0.7015926535898145,1.7410728931427002
1780780489.0633595,4.008389118410663,-0.4929110724522321,0.21994512031958854,-0.7015926535898136,1.7667007446289062
1780780489.084607,4.0083140892205815,-0.4929744732133643,0.2197575175231239,-0.7015926535898132,1.7879481315612793
1780780489.104822,4.00824024254112,-0.49303687473575425,0.21931891879729185,-0.7015926535898123,1.8081631660461426
1780780489.1259615,4.008144420926491,-0.4931178453992221,0.22020145266513697,-0.7015926535898114,1.8293027877807617
1780780489.146546,4.008069088886232,-0.49318150207317496,0.21934422564286174,-0.7015926535898105,1.8498871326446533
1780780489.167613,4.007975575319754,-0.4932605224022542,0.21961347949534601,-0.7015926535898118,1.8709542751312256
1780780489.1923306,4.007878525531165,-0.4933425308906505,0.2198249691774061,-0.7015926535898123,1.8956718444824219
1780780489.212548,4.007791664362601,-0.49341592984635924,0.2191786774823191,-0.7015926535898127,1.9158892631530762
1780780489.2358143,4.007680384539271,-0.49350996292188565,0.22006542689742373,-0.7015926535898114,1.9391555786132812
1780780489.2733326,4.007588313031873,-0.4935877646899885,0.21930417443004485,-0.7015926535898132,1.9766738414764404
1780780489.2978737,4.007486355615489,-0.4936739201955274,0.2191055645236655,-0.7015926535898132,2.0012149810791016
1780780489.318938,4.007364514369537,-0.49377687782737795,0.22013725936511735,-0.7015926535898114,2.0222792625427246
1780780489.3393655,4.007268759792203,-0.493857791843351,0.21910200615026357,-0.7015926535898136,2.0427067279815674
1780780489.3622441,4.007156620103837,-0.49395255151739,0.21908880624048582,-0.7015926535898149,2.0655853748321533
1780780489.382464,4.00702809643527,-0.4940611558939213,0.22006759728911313,-0.7015926535898167,2.0858051776885986
1780780489.407367,4.006926358382469,-0.4941471260340285,0.21898312685673058,-0.7015926535898154,2.110708236694336
1780780489.4300337,4.006805173165278,-0.49424952931199734,0.21915193016869547,-0.7015926535898167,2.1333749294281006
1780780489.4499805,4.006673973517627,-0.49436039492992867,0.2198502509632203,-0.7015926535898154,2.1533217430114746
1780780489.4727397,4.006564595807722,-0.4944528206918391,0.21891523949601566,-0.7015926535898154,2.1760809421539307
1780780489.4963856,4.006432024324499,-0.4945648455308591,0.21951931268507957,-0.7015926535898154,2.1997268199920654
1780780489.5159855,4.006308906050614,-0.4946688822699583,0.2192410270081034,-0.7015926535898154,2.2193267345428467
1780780489.5413067,4.006185922344284,-0.4947728052975109,0.21893207963735511,-0.7015926535898163,2.244647979736328
1780780489.5647638,4.006045202454372,-0.49489171565915946,0.21973178811605373,-0.7015926535898136,2.2681050300598145
1780780489.5875537,4.005927847666568,-0.4949908821683675,0.21879697834391232,-0.7015926535898127,2.2908949851989746
1780780489.611238,4.005790760475142,-0.49510672284675367,0.2191986004549303,-0.7015926535898127,2.3145792484283447
1780780489.6313586,4.00565519451991,-0.4952212780583437,0.21932108701928346,-0.7015926535898114,2.334699869155884
1780780489.6547701,4.005532909122497,-0.495324611004665,0.21853872715906025,-0.70159265358981,2.3581113815307617
1780780489.6758955,4.005386451147948,-0.49544837013161386,0.2193916233341433,-0.7015926535898114,2.3792366981506348
1780780489.7017772,4.005255175754663,-0.4955592997557112,0.21903243225653785,-0.7015926535898109,2.405118465423584
1780780489.726476,4.005127877793262,-0.49566686839179064,0.2184340276474021,-0.7015926535898123,2.4298171997070312
1780780489.748049,4.00497723227516,-0.4957941660541838,0.2194280980355851,-0.7015926535898132,2.451390266418457
1780780489.772701,4.004848203368316,-0.4959031973644362,0.21882788778888115,-0.7015926535898118,2.4760422706604004
1780780489.796461,4.004717082346864,-0.4960139965420815,0.21841431893300822,-0.7015926535898109,2.499802350997925
1780780489.8212454,4.00456514897934,-0.49614238245604236,0.21941715581728516,-0.7015926535898105,2.5245866775512695
1780780489.8431492,4.004439382485913,-0.49624865697932485,0.21858329949847435,-0.7015926535898105,2.546490430831909
1780780489.863846,4.004301777956352,-0.49636493481598815,0.2186165569265728,-0.7015926535898105,2.5671873092651367
1780780489.8902075,4.004155744840662,-0.4964883349309942,0.21917484239334145,-0.7015926535898083,2.5935487747192383
1780780489.9116902,4.004031226315238,-0.4965935549030916,0.21833491980298111,-0.7015926535898078,2.6150314807891846
1780780489.9380038,4.003884462559062,-0.49671757241997877,0.219056084467583,-0.7015926535898056,2.6413450241088867
1780780489.9621437,4.003755355365723,-0.4968266698834649,0.21851291768104075,-0.701592653589806,2.66548490524292
1780780489.9857273,4.003622525963972,-0.49693891266740553,0.21834256089972565,-0.701592653589806,2.689068555831909
1780780490.009092,4.0034753632485405,-0.4970632673106887,0.21915558586437814,-0.7015926535898034,2.712433338165283
1780780490.0294762,4.003356720452234,-0.4971635222058875,0.21808788538838658,-0.7015926535898025,2.7328174114227295
1780780490.0523045,4.003219367121044,-0.4972795877762592,0.21837216246983987,-0.7015926535898029,2.755645751953125
1780780490.075054,4.0030772109731,-0.4973997117969172,0.21900298985032665,-0.7015926535898038,2.778395175933838
1780780490.0952516,4.002962285851284,-0.49749682520289007,0.2179125888669882,-0.7015926535898047,2.7985928058624268
1780780490.1193547,4.002825510696217,-0.4976124022059968,0.21838379322201265,-0.701592653589802,2.8226959705352783
1780780490.1400478,4.002689929030981,-0.49772697069276933,0.2188000285973586,-0.7015926535898034,2.8433890342712402
1780780490.1640098,4.0025775134189505,-0.49782196352633223,0.21782717620693187,-0.701592653589802,2.8673510551452637
1780780490.1870875,4.002442469740423,-0.4979360774064818,0.21847785949623622,-0.7015926535898029,2.8904287815093994
1780780490.2100227,4.002318373105057,-0.4980409408753194,0.21841288551516816,-0.7015926535898003,2.9133639335632324
1780780490.233765,4.002204503084398,-0.49813716270540803,0.21787749204018775,-0.7015926535897998,2.937106132507324
1780780490.257909,4.002070926195419,-0.4982500371269699,0.21874752078358742,-0.7015926535897998,2.9612503051757812
1780780490.2778583,4.001964203837863,-0.4983402190773756,0.217920017312391,-0.7015926535898012,2.9811995029449463
1780780490.3014092,4.001845162633064,-0.49844081063357,0.21809557829196025,-0.7015926535898003,3.0047504901885986
1780780490.323747,4.0017245503673005,-0.4985427297592178,0.21842148576454037,-0.7015926535898016,3.027088165283203
1780780490.3482609,4.00162344095947,-0.49862816868514637,0.21768452546224723,-0.7015926535898003,3.0516021251678467
1780780490.3748984,4.00150065766291,-0.4987319223635176,0.21852352388007232,-0.7015926535898012,3.078239679336548
1780780490.397176,4.001401724062065,-0.49881552270077595,0.21785283676458522,-0.7015926535898012,3.1005172729492188
1780780490.4213572,4.001300287440046,-0.49890123812747467,0.2175656203121202,-0.701592653589802,3.1246984004974365
1780780490.441939,4.0011809994689616,-0.49900203820478406,0.21860825209493964,-0.7015926535898029,3.145280361175537
1780780490.4666934,4.001094545469026,-0.4990750930970583,0.2176261670755897,-0.7015926535897998,3.170034646987915
1780780490.4888515,4.000997683583289,-0.4991569428047997,0.21752763660112573,-0.7015926535897989,3.192192792892456
1780780490.5099018,4.000886243257151,-0.49925111150754337,0.21854831459949448,-0.7015926535897985,3.213243007659912
1780780490.5325541,4.000809122648205,-0.49931627954815144,0.21749298989310337,-0.7015926535897989,3.2358953952789307
1780780490.5534306,4.00071766908594,-0.4993935591435916,0.2175800196717873,-0.7015926535897989,3.2567718029022217
1780780490.5777624,4.000617786451281,-0.49947796142828027,0.2183645295287892,-0.7015926535897985,3.2811036109924316
1780780490.6001792,4.000548125088243,-0.4995368262971811,0.2174069173782839,-0.7015926535897972,3.303520441055298
1780780490.6208413,4.000459018841984,-0.4996121223763237,0.2179338790307189,-0.7015926535897985,3.3241825103759766
1780780490.6430564,4.000381705898729,-0.4996774529422332,0.2177859363418502,-0.7015926535897976,3.346397638320923
1780780490.6635616,4.000312581088013,-0.4997358644165894,0.21740166164297328,-0.7015926535897967,3.3669028282165527
1780780490.6871588,4.000227148333808,-0.49980805634130715,0.21823786879808454,-0.7015926535897945,3.390500068664551
1780780490.7118208,4.0001716249138335,-0.49985497444189203,0.21732678564221128,-0.7015926535897936,3.4151620864868164
1780780490.7332633,4.000100796515806,-0.4999148254724004,0.2176561891399558,-0.7015926535897923,3.4366044998168945
1780780490.7577453,4.000032657246904,-0.4999724041495338,0.21792817160562827,-0.7015926535897936,3.4610865116119385
1780780490.7781172,3.9999864606265096,-0.5000114409682896,0.21707606838189633,-0.7015926535897923,3.4814584255218506
1780780490.8030019,3.9999183757781225,-0.5000689736592946,0.217860707114361,-0.701592653589791,3.506343126296997
1780780490.8262577,3.9998671630353253,-0.5001122491747225,0.2176680740349242,-0.7015926535897923,3.5295989513397217
1780780490.8464313,3.9998280466801353,-0.5001453030660027,0.21700277907338192,-0.7015926535897914,3.5497725009918213
1780780490.8686774,3.9997672969450058,-0.5001966374792031,0.217959796927482,-0.7015926535897932,3.572018623352051
1780780490.888578,3.9997305876992844,-0.500227657327835,0.21750231752344923,-0.7015926535897905,3.591919183731079
1780780490.9141626,3.9996988249145877,-0.5002544973446768,0.21702511339958694,-0.7015926535897905,3.6175038814544678
1780780490.9378762,3.9996473031001925,-0.5002980340301177,0.2180356080058501,-0.7015926535897918,3.6412174701690674
1780780490.9596164,3.9996258876567663,-0.500316130392504,0.217292944876361,-0.701592653589791,3.6629576683044434
1780780490.9835284,3.999597741926449,-0.5003399139455823,0.21726604214234568,-0.7015926535897905,3.6868696212768555
1780780491.0066974,3.999561388524624,-0.5003706331009252,0.2179311963321457,-0.7015926535897896,3.710038661956787
1780780491.027414,3.9995530141531184,-0.5003777095671222,0.21707516414440925,-0.7015926535897892,3.73075532913208
1780780491.0532625,3.9995247145291257,-0.5004016231626026,0.21775373395713155,-0.7015926535897883,3.756603717803955
1780780491.0738955,3.999515033843987,-0.5004098034828928,0.2173469696337798,-0.7015926535897887,3.7772367000579834
1780780491.1007617,3.9995075586308086,-0.5004161201471747,0.21712060784798348,-0.7015926535897901,3.804102897644043
1780780491.1277535,3.9994857497207605,-0.5004345489946007,0.21800354753180093,-0.7015926535897887,3.831094741821289
1780780491.1481872,3.9994971181632075,-0.5004249424947403,0.21697827851861043,-0.7015926535897887,3.8515284061431885
1780780491.1707296,3.999492791228089,-0.5004285988180943,0.21720817140953294,-0.7015926535897878,3.874070882797241
1780780491.191126,3.999483123850309,-0.5004367678934732,0.21796618584918895,-0.701592653589787,3.894467353820801
1780780491.2140272,3.9995063195174647,-0.500417167216043,0.21687919770256553,-0.7015926535897878,3.9173684120178223
1780780491.2389328,3.9995095717315814,-0.5004144190476287,0.21729865060053147,-0.7015926535897896,3.9422740936279297
1780780491.2606814,3.9995130734766384,-0.500411460021927,0.21787186065832526,-0.7015926535897896,3.964022636413574
1780780491.2836266,3.999545517765527,-0.5003840441240921,0.21687736677333383,-0.7015926535897901,3.9869678020477295
1780780491.304035,3.9995565878499355,-0.5003746897411313,0.2174795802748674,-0.7015926535897905,4.007376194000244
1780780491.3279045,3.999577361080622,-0.5003571360578883,0.21758741402358708,-0.7015926535897918,4.031245708465576
1780780491.3524044,3.9996140058132768,-0.5003261707237403,0.2170051978558603,-0.7015926535897923,4.055745601654053
