t,x,z,yaw,time_s
1780765116.0158565,0.9633477161295416,3.9050800015416414,0.0022637208003624455,0.0
1780765116.089543,1.0702529586967175,3.914613723843873,-0.0357819395487204,0.07368659973144531
1780765116.1621957,1.0495332901800034,3.8418223895120978,-0.021920093990277476,0.14633917808532715
1780765116.2291007,1.0225133710476075,3.883058115451108,-0.01689493556345876,0.21324419975280762
1780765116.28877,0.9329372138145465,3.8990039323723167,0.008841366363530308,0.27291345596313477
1780765116.3537517,0.9101249178890349,3.8984349954873245,0.01671717699107741,0.33789515495300293
1780765116.4207532,1.1320046987529737,3.825064813573377,-0.052591829729266494,0.40489673614501953
1780765116.487548,1.0553596494699002,3.8759045319763636,-0.02679673763265205,0.4716916084289551
1780765116.5536098,0.9797939444752295,3.8924965097185904,-0.006406498634663744,0.5377533435821533
1780765116.6185014,0.9293912735862773,3.8917578045578214,0.009343566575846259,0.6026449203491211
1780765116.686012,0.878929756936683,3.890642472954715,0.02457886887135712,0.6701555252075195
1780765116.7605886,1.1322993634617424,3.815280752307329,-0.052692144509215395,0.744732141494751
1780765116.8260648,1.0349192174966089,3.8550841710005863,-0.018993514974898325,0.8102083206176758
1780765116.896396,0.9961754215414443,3.8791831511378705,-0.011145379644633142,0.8805394172668457
1780765116.9730039,0.9637585722248074,3.870441454103225,-0.0018273074623949793,0.9571473598480225
1780765117.0392952,1.0613037959811746,3.881514344224878,-0.033154665545833836,1.0234386920928955
1780765117.105531,1.0460694567759703,3.8857539784748183,-0.03136933984332479,1.089674472808838
1780765117.171434,0.9903487994707632,3.8206685956121995,-0.01100888880269564,1.1555774211883545
1780765117.2388542,1.023391457626408,3.840260637694458,-0.016600462016841268,1.2229976654052734
1780765117.2994065,1.0089566851590888,3.8798189045897358,-0.014968005404319354,1.2835500240325928
1780765117.377033,0.9624584811819995,3.8897701205957698,-0.00288049340855979,1.3611764907836914
1780765117.442451,0.9411990732968252,3.871674475951597,0.001967860697454337,1.4265944957733154
1780765117.5107014,1.0241658900001975,3.876330794822003,-0.0245937294936294,1.494844913482666
1780765117.5793042,1.0412713205537145,3.883206706392046,-0.028992102738178444,1.5634477138519287
1780765117.6501563,1.0267054521093162,3.886174506961519,-0.025490251658284658,1.6342997550964355
1780765117.7154624,1.034135622315898,3.8903045525672346,-0.02878219215864394,1.699605941772461
1780765117.778401,1.0959506074325545,3.8225687966542723,-0.04405622234725231,1.7625443935394287
1780765117.847011,1.0063474667311363,3.845295191002717,-0.013411898658879071,1.8311545848846436
1780765117.910304,1.0010617461988165,3.8526016739720297,-0.01151568615756697,1.8944475650787354
1780765117.9838092,1.0012579160529038,3.8529635143802645,-0.011507480203884068,1.9679527282714844
1780765118.0439095,1.0590165082251608,3.8454534230543294,-0.02888979392653101,2.028053045272827
1780765118.1104672,1.018196340339788,3.8480910546719853,-0.015622750705306061,2.0946106910705566
1780765118.1789153,1.0123652959103282,3.86275081398625,-0.01506255938742801,2.1630587577819824
1780765118.2430744,1.0151380786792397,3.864403735524143,-0.01600055690607916,2.22721791267395
1780765118.3067548,1.0139446715324705,3.8632207478975467,-0.01565422260149509,2.290898323059082
1780765118.3697805,1.0121992001218536,3.862549843123799,-0.015148540858584874,2.353924036026001
1780765118.4402287,1.038207117178979,3.8493952498091177,-0.02216993922135967,2.4243721961975098
1780765118.5044653,1.0547803003720104,3.8465559966464946,-0.027558658765283538,2.4886088371276855
1780765118.5735042,1.0048384549654328,3.8524281965591767,-0.012637052071450234,2.557647705078125
1780765118.637737,0.9976392553517834,3.8537589634892666,-0.010614565130276808,2.621880531311035
1780765118.708882,1.013004368238248,3.8441313837319067,-0.014964560108729267,2.693025588989258
1780765118.7639058,1.0978605543569198,3.822434565080461,-0.04452297993481864,2.748049259185791
1780765118.840322,0.9883333106649665,3.8903847406965575,-0.014018273327233184,2.82446551322937
1780765118.90829,1.0362924474397206,3.894956277599353,-0.028411602550101903,2.8924334049224854
