t,state,time_s
1780959555.6800315,SEARCH,106.86731100082397
1780959555.7800841,SEARCH,106.96736359596252
1780959555.8799894,SEARCH,107.06726884841919
1780959555.9799812,SEARCH,107.16726064682007
1780959556.08004,SEARCH,107.26731944084167
1780959556.1800084,SEARCH,107.3672878742218
1780959556.2799594,SEARCH,107.46723890304565
1780959556.3800695,SEARCH,107.56734895706177
1780959556.4800403,SEARCH,107.66731977462769
1780959556.5799716,SEARCH,107.76725101470947
1780959556.6800442,SEARCH,107.86732363700867
1780959556.7799513,SEARCH,107.96723079681396
1780959556.8800638,SEARCH,108.06734323501587
1780959556.9800482,SEARCH,108.1673276424408
1780959557.0800552,SEARCH,108.26733469963074
1780959557.180039,SEARCH,108.36731839179993
1780959557.2800486,SEARCH,108.46732807159424
1780959557.3800278,SEARCH,108.56730723381042
1780959557.479996,SEARCH,108.66727542877197
1780959557.5799606,SEARCH,108.76724004745483
1780959557.6799695,SEARCH,108.86724901199341
1780959557.7799213,SEARCH,108.967200756073
1780959557.8799744,SEARCH,109.0672538280487
1780959557.979964,SEARCH,109.16724348068237
1780959558.08051,SEARCH,109.26778936386108
1780959558.1798708,SEARCH,109.36715030670166
1780959558.2800114,SEARCH,109.4672908782959
1780959558.380006,SEARCH,109.56728553771973
1780959558.4800465,SEARCH,109.66732597351074
1780959558.5800874,SEARCH,109.76736688613892
1780959558.679892,SEARCH,109.8671715259552
1780959558.7798963,SEARCH,109.96717572212219
1780959558.8801863,SEARCH,110.06746578216553
1780959558.980008,SEARCH,110.16728734970093
1780959559.0800583,SEARCH,110.26733779907227
1780959559.1801002,SEARCH,110.36737966537476
1780959559.279901,SEARCH,110.46718049049377
1780959559.3799942,SEARCH,110.56727361679077
1780959559.4800081,SEARCH,110.6672875881195
1780959559.580278,SEARCH,110.76755738258362
1780959559.6799228,SEARCH,110.8672022819519
1780959559.7798448,SEARCH,110.9671242237091
1780959559.880011,SEARCH,111.06729054450989
1780959559.9800413,SEARCH,111.167320728302
1780959560.0805304,SEARCH,111.26780986785889
1780959560.1801045,SEARCH,111.36738395690918
1780959560.2800493,SEARCH,111.46732878684998
1780959560.3800306,SEARCH,111.56731009483337
1780959560.4800096,SEARCH,111.66728901863098
1780959560.5800245,SEARCH,111.76730394363403
1780959560.679902,SEARCH,111.86718153953552
1780959560.779999,SEARCH,111.96727848052979
1780959560.8800342,SEARCH,112.06731367111206
1780959560.979954,SEARCH,112.16723346710205
1780959561.0800319,SEARCH,112.26731133460999
1780959561.1800513,SEARCH,112.36733078956604
1780959561.280993,SEARCH,112.46827244758606
1780959561.3800142,SEARCH,112.56729364395142
1780959561.480044,SEARCH,112.66732335090637
1780959561.5800886,SEARCH,112.76736807823181
1780959561.679993,SEARCH,112.86727237701416
1780959561.7800255,SEARCH,112.96730494499207
1780959561.8800464,SEARCH,113.0673258304596
1780959561.980042,SEARCH,113.16732144355774
1780959562.080101,SEARCH,113.26738047599792
1780959562.1798673,SEARCH,113.36714673042297
1780959562.2800822,SEARCH,113.46736168861389
1780959562.3800857,SEARCH,113.56736516952515
1780959562.4800115,SEARCH,113.66729092597961
1780959562.5799813,SEARCH,113.76726078987122
1780959562.6799765,SEARCH,113.8672559261322
1780959562.7800105,SEARCH,113.96728992462158
1780959562.880053,SEARCH,114.06733250617981
1780959562.9800658,SEARCH,114.16734528541565
1780959563.08003,SEARCH,114.26730942726135
1780959563.180036,SEARCH,114.36731553077698
1780959563.27991,SEARCH,114.46718955039978
1780959563.3799944,SEARCH,114.56727385520935
1780959563.4801967,SEARCH,114.66747617721558
1780959563.580028,SEARCH,114.76730751991272
1780959563.6800327,SEARCH,114.86731219291687
1780959563.779923,SEARCH,114.96720242500305
1780959563.8800807,SEARCH,115.06736016273499
1780959563.9799905,SEARCH,115.16726994514465
1780959564.080628,SEARCH,115.26790738105774
1780959564.1798203,SEARCH,115.36709976196289
1780959564.2798507,SEARCH,115.46713018417358
1780959564.3800666,SEARCH,115.56734609603882
1780959564.4800088,SEARCH,115.66728830337524
1780959564.580292,SEARCH,115.76757144927979
1780959564.680298,SEARCH,115.86757755279541
1780959564.780011,SEARCH,115.96729040145874
1780959564.879953,SEARCH,116.06723237037659
1780959564.980065,SEARCH,116.16734457015991
1780959565.0800192,SEARCH,116.2672986984253
1780959565.1800973,SEARCH,116.3673768043518
1780959565.2800243,SEARCH,116.46730375289917
1780959565.3800356,SEARCH,116.56731510162354
1780959565.48003,SEARCH,116.66730952262878
1780959565.5801332,SEARCH,116.7674126625061
1780959565.6800382,SEARCH,116.86731767654419
1780959565.7812,SEARCH,116.96847939491272
1780959565.8801446,SEARCH,117.06742405891418
1780959565.9800553,SEARCH,117.16733479499817
1780959566.0800447,SEARCH,117.26732420921326
1780959566.1803126,SEARCH,117.36759209632874
1780959566.2801073,SEARCH,117.4673867225647
1780959566.3800044,SEARCH,117.56728386878967
1780959566.4800076,SEARCH,117.66728711128235
1780959566.5798101,SEARCH,117.76708960533142
1780959566.6800528,SEARCH,117.86733222007751
1780959566.7807841,SEARCH,117.96806359291077
1780959566.8800516,SEARCH,118.06733107566833
1780959566.9801376,SEARCH,118.16741704940796
1780959567.080153,SEARCH,118.26743245124817
1780959567.179889,SEARCH,118.36716842651367
1780959567.28002,SEARCH,118.46729946136475
1780959567.38005,SEARCH,118.56732940673828
1780959567.4800184,SEARCH,118.66729784011841
1780959567.5799901,SEARCH,118.76726961135864
1780959567.680045,SEARCH,118.8673243522644
1780959567.7800121,SEARCH,118.96729159355164
1780959567.880107,SEARCH,119.06738638877869
1780959567.9800162,SEARCH,119.1672956943512
1780959568.0801299,SEARCH,119.267409324646
1780959568.1801195,SEARCH,119.36739897727966
1780959568.2805178,SEARCH,119.46779727935791
1780959568.3802605,SEARCH,119.56753993034363
1780959568.4800935,SEARCH,119.66737294197083
1780959568.5800633,SEARCH,119.76734280586243
1780959568.68007,SEARCH,119.86734938621521
1780959568.779926,SEARCH,119.96720552444458
1780959568.8801978,SEARCH,120.06747722625732
1780959568.9800136,SEARCH,120.16729307174683
1780959569.080041,SEARCH,120.26732039451599
1780959569.180065,SEARCH,120.36734437942505
1780959569.2802315,SEARCH,120.46751093864441
1780959569.3800962,SEARCH,120.56737565994263
1780959569.480044,SEARCH,120.66732335090637
1780959569.5799997,SEARCH,120.7672791481018
1780959569.6800454,SEARCH,120.86732482910156
1780959569.7810004,SEARCH,120.96827983856201
1780959569.8800547,SEARCH,121.06733417510986
1780959569.980015,SEARCH,121.1672945022583
1780959570.0801418,SEARCH,121.26742124557495
1780959570.1798928,SEARCH,121.36717224121094
1780959570.2800703,SEARCH,121.46734976768494
1780959570.3800101,SEARCH,121.56728959083557
1780959570.4800065,SEARCH,121.66728591918945
1780959570.5802228,SEARCH,121.76750230789185
1780959570.6800077,SEARCH,121.86728715896606
1780959570.7800474,SEARCH,121.96732687950134
1780959570.880036,SEARCH,122.0673155784607
1780959570.980032,SEARCH,122.16731142997742
1780959571.0800343,SEARCH,122.26731371879578
1780959571.1801755,SEARCH,122.36745500564575
1780959571.2799764,SEARCH,122.46725583076477
1780959571.3800497,SEARCH,122.5673291683197
1780959571.4800444,SEARCH,122.66732382774353
1780959571.5800753,SEARCH,122.76735472679138
1780959571.6800454,SEARCH,122.86732482910156
1780959571.7800336,SEARCH,122.96731305122375
1780959571.8800447,SEARCH,123.06732416152954
1780959571.980033,SEARCH,123.16731238365173
1780959572.080003,SEARCH,123.26728248596191
1780959572.1798885,SEARCH,123.36716794967651
1780959572.2800093,SEARCH,123.46728873252869
1780959572.3800251,SEARCH,123.56730461120605
1780959572.4800184,SEARCH,123.66729784011841
1780959572.5800934,SEARCH,123.7673728466034
1780959572.6807768,SEARCH,123.86805629730225
1780959572.7799993,SEARCH,123.96727871894836
1780959572.880209,SEARCH,124.06748843193054
1780959572.9800162,SEARCH,124.1672956943512
1780959573.0800335,SEARCH,124.26731300354004
1780959573.1800406,SEARCH,124.36732006072998
1780959573.2800493,SEARCH,124.46732878684998
1780959573.3800566,SEARCH,124.5673360824585
1780959573.480072,SEARCH,124.6673514842987
1780959573.5800328,SEARCH,124.7673122882843
1780959573.6800501,SEARCH,124.86732959747314
1780959573.7800143,SEARCH,124.96729373931885
1780959573.8800278,SEARCH,125.06730723381042
1780959573.979888,SEARCH,125.16716742515564
1780959574.080076,SEARCH,125.26735544204712
1780959574.1799219,SEARCH,125.36720132827759
1780959574.2799184,SEARCH,125.46719789505005
1780959574.3800755,SEARCH,125.56735491752625
1780959574.4806838,SEARCH,125.66796326637268
1780959574.5801196,SEARCH,125.7673990726471
1780959574.6800404,SEARCH,125.8673198223114
1780959574.780029,SEARCH,125.96730852127075
1780959574.8800404,SEARCH,126.06731986999512
1780959574.9800124,SEARCH,126.16729187965393
1780959575.0799143,SEARCH,126.26719379425049
1780959575.1801085,SEARCH,126.36738801002502
1780959575.2799048,SEARCH,126.46718430519104
1780959575.3800404,SEARCH,126.56731986999512
1780959575.4805388,SEARCH,126.66781830787659
1780959575.5800457,SEARCH,126.76732516288757
1780959575.679987,SEARCH,126.86726641654968
1780959575.7799919,SEARCH,126.96727132797241
1780959575.8800986,SEARCH,127.06737804412842
1780959575.980029,SEARCH,127.16730856895447
1780959576.080177,SEARCH,127.26745653152466
1780959576.1800084,SEARCH,127.3672878742218
1780959576.279938,SEARCH,127.46721744537354
1780959576.3800523,SEARCH,127.56733179092407
1780959576.4799404,SEARCH,127.66721987724304
1780959576.5800037,SEARCH,127.76728320121765
1780959576.679964,SEARCH,127.86724352836609
1780959576.7801366,SEARCH,127.96741604804993
1780959576.8799493,SEARCH,128.0672287940979
1780959576.9800236,SEARCH,128.16730308532715
1780959577.0800934,SEARCH,128.2673728466034
1780959577.180009,SEARCH,128.36728835105896
1780959577.2800639,SEARCH,128.4673433303833
1780959577.3810618,SEARCH,128.568341255188
1780959577.4800348,SEARCH,128.66731429100037
1780959577.5801592,SEARCH,128.76743865013123
1780959577.6799958,SEARCH,128.8672752380371
1780959577.7800734,SEARCH,128.96735286712646
1780959577.8800225,SEARCH,129.06730198860168
1780959577.9798949,SEARCH,129.16717433929443
1780959578.0799658,SEARCH,129.26724529266357
1780959578.1799717,SEARCH,129.36725115776062
1780959578.2799656,SEARCH,129.4672451019287
1780959578.3800313,SEARCH,129.5673108100891
1780959578.4804065,SEARCH,129.66768598556519
1780959578.5799787,SEARCH,129.76725816726685
1780959578.679912,SEARCH,129.86719155311584
1780959578.7799692,SEARCH,129.9672486782074
1780959578.879914,SEARCH,130.0671935081482
1780959578.9801822,SEARCH,130.16746163368225
1780959579.0800276,SEARCH,130.26730704307556
1780959579.1800654,SEARCH,130.3673448562622
1780959579.280058,SEARCH,130.46733736991882
1780959579.3798876,SEARCH,130.5671670436859
1780959579.479922,SEARCH,130.66720151901245
1780959579.5798562,SEARCH,130.7671356201172
1780959579.680026,SEARCH,130.86730551719666
1780959579.780059,SEARCH,130.96733856201172
1780959579.8801198,SEARCH,131.06739926338196
1780959579.9800355,SEARCH,131.1673150062561
1780959580.0799885,SEARCH,131.2672679424286
1780959580.1800132,SEARCH,131.36729264259338
1780959580.279956,SEARCH,131.46723556518555
1780959580.3799598,SEARCH,131.56723928451538
1780959580.4800382,SEARCH,131.66731762886047
1780959580.5800247,SEARCH,131.7673041820526
1780959580.6800227,SEARCH,131.86730217933655
1780959580.780026,SEARCH,131.96730542182922
1780959580.8805244,SEARCH,132.0678038597107
1780959580.9801927,SEARCH,132.16747212409973
1780959581.0801082,SEARCH,132.2673876285553
1780959581.1799896,SEARCH,132.36726903915405
1780959581.2798712,SEARCH,132.4671506881714
1780959581.379941,SEARCH,132.56722044944763
1780959581.4799874,SEARCH,132.66726684570312
