t,u,r,time_s
1780959476.0802097,0.0,0.12,27.267489194869995
1780959476.1801195,0.0,0.12,27.367398977279663
1780959476.2799456,0.0,0.12,27.467225074768066
1780959476.3800075,0.0,0.12,27.5672869682312
1780959476.480073,0.0,0.12,27.667352437973022
1780959476.5800714,0.0,0.12,27.767350912094116
1780959476.6801069,0.0,0.12,27.86738634109497
1780959476.7801812,0.0,0.12,27.96746063232422
1780959476.8801143,0.0,0.12,28.06739377975464
1780959476.9800687,0.0,0.12,28.1673481464386
1780959477.08012,0.0,0.12,28.267399549484253
1780959477.1801276,0.0,0.12,28.367407083511353
1780959477.280521,0.0,0.12,28.46780037879944
1780959477.3800695,0.0,0.12,28.567348957061768
1780959477.4799871,0.0,0.12,28.667266607284546
1780959477.5800397,0.0,0.12,28.767319202423096
1780959477.6801448,0.0,0.12,28.867424249649048
1780959477.779941,0.0,0.12,28.967220544815063
1780959477.8801155,0.0,0.12,29.067394971847534
1780959477.9800975,0.0,0.12,29.16737699508667
1780959478.0800195,0.0,0.12,29.267298936843872
1780959478.1800067,0.0,0.12,29.367286205291748
1780959478.2801445,0.0,0.12,29.467423915863037
1780959478.3799045,0.0,0.12,29.56718397140503
1780959478.4798975,0.0,0.12,29.667176961898804
1780959478.5799377,0.0,0.12,29.76721715927124
1780959478.6799965,0.0,0.12,29.867275953292847
1780959478.7799528,0.0,0.12,29.96723222732544
1780959478.8800447,0.0,0.12,30.06732416152954
1780959478.980114,0.0,0.12,30.167393445968628
1780959479.0800936,0.0,0.12,30.267373085021973
1780959479.1810074,0.0,0.09999999999999999,30.368286848068237
1780959479.2799575,0.0,0.07999999999999999,30.46723699569702
1780959479.3802786,0.0,0.059999999999999984,30.56755805015564
1780959479.4810529,0.0,0.07999999999999999,30.66833233833313
1780959479.581357,0.0,0.059999999999999984,30.768636465072632
1780959479.6813767,0.0,0.07999999999999999,30.868656158447266
1780959479.779959,0.0,0.09999999999999999,30.967238426208496
1780959479.8814585,0.0,0.07999999999999999,31.068737983703613
1780959479.9815907,0.0,0.09999999999999999,31.168870210647583
1780959480.0814123,0.0,0.07999999999999999,31.268691778182983
1780959480.1803153,0.0,0.059999999999999984,31.367594718933105
1780959480.2800791,0.0,0.03999999999999998,31.467358589172363
1780959480.3801575,0.0,0.01999999999999998,31.567436933517456
1780959480.480046,0.0,0.0,31.667325496673584
1780959480.5817537,-0.1,-0.019020863712704707,31.769033193588257
1780959480.6803608,-0.1,-0.01728029783301395,31.867640256881714
1780959480.7803369,-0.1,-0.009616717523498075,31.967616319656372
