t,x,z,yaw,time_s
1780876722.6829474,-2.983217090774051,3.858792675039135,-0.06777751501006679,3.197068214416504
1780876722.712624,-2.6671324302623773,4.003615431305579,-0.14236418455050037,3.2267448902130127
1780876722.7478905,-2.662251418403717,3.9893835263990622,-0.13945849050661394,3.2620112895965576
1780876722.7855814,-2.6471060367027537,4.004395865924558,-0.14110204649087596,3.2997021675109863
1780876722.8189862,-2.6548616795253412,4.011749406032014,-0.13743190721614443,3.3331069946289062
1780876722.860185,-2.7033417084501092,3.956579732811173,-0.12016896442070549,3.3743057250976562
1780876722.8924189,-2.713786017046651,3.958418708835336,-0.11544808676936429,3.4065396785736084
1780876722.9297247,-2.65977306328987,4.021271279097495,-0.1285675864359813,3.443845510482788
1780876722.9650187,-2.6629846993919855,4.025703876481685,-0.12520659561758896,3.479139566421509
1780876723.0033998,-2.7289905945492756,3.9598281666668145,-0.10300241274503713,3.5175206661224365
1780876723.0369823,-2.688302943381931,4.014187633133856,-0.1122685844959549,3.551103115081787
1780876723.0856755,-2.684057450569898,4.0150351503231665,-0.10988303342985242,3.5997962951660156
1780876723.108588,-2.7261162039162397,3.979545529988421,-0.09453407855810628,3.622708797454834
1780876723.1449215,-2.6932496290533283,4.0216922198103875,-0.10103584033326861,3.6590423583984375
1780876723.183341,-2.728289050983191,3.9966891211749793,-0.08791128838145323,3.6974618434906006
1780876723.228957,-2.7270969071827187,3.9978434505750213,-0.08412528440961967,3.7430777549743652
1780876723.2567282,-2.74726688389992,3.996457834311709,-0.07580877718218156,3.7708489894866943
1780876723.2947068,-2.7532420587958586,3.992062533325387,-0.06993104256762259,3.8088276386260986
1780876723.3297987,-2.7275289459825895,4.032777713056455,-0.07376248853354318,3.843919515609741
1780876723.3674233,-2.78103852506079,3.9848571439952396,-0.054350076429567705,3.8815441131591797
1780876723.4021444,-2.754687795000093,4.018115955271293,-0.0570468283786027,3.9162652492523193
1780876723.4342134,-2.759444812599872,4.021087816098327,-0.050435110257890464,3.948334217071533
1780876723.4731717,-2.8040216526570543,3.9834825239644696,-0.032267356720249905,3.987292528152466
1780876723.5225108,-2.798968155497031,3.9869041064278825,-0.028263159170700113,4.0366315841674805
1780876723.5445964,-2.8328963825287863,3.9662651741803474,-0.014980198556231858,4.058717250823975
1780876723.579429,-2.797886547424733,4.007768492939208,-0.021114796734885793,4.093549728393555
1780876723.6163027,-2.7916023568703716,4.009346999775254,-0.018852684787757538,4.130423545837402
1780876723.659021,-2.8062208418334205,4.003370535360661,-0.011732018023501368,4.173141717910767
1780876723.6938229,-2.7992189919157875,4.0082337685684015,-0.010301724560347518,4.207943677902222
1780876723.7273355,-2.8353752702515695,3.980899759364247,0.0021120288758304457,4.2414562702178955
1780876723.7636302,-2.858614179653914,3.9492468278980484,0.012051217793158514,4.2777509689331055
1780876723.7987304,-2.8432347953438937,3.9793349540866876,0.00849024731874843,4.312851190567017
1780876723.8318236,-2.7952937510981317,4.0145364935764665,-0.001942960238514629,4.345944404602051
1780876723.8703737,-2.8281548405863903,3.9836642171434598,0.009377082139118392,4.3844945430755615
1780876723.9072511,-2.8354704044633525,3.98284483527579,0.013007247899137597,4.421371936798096
1780876723.9445977,-2.8215030180140634,3.9959794471274286,0.010644057533758198,4.458718538284302
1780876723.9823382,-2.8567239511487674,3.9626136177234255,0.022451798533167908,4.496459007263184
1780876724.0243785,-2.8336786263471234,3.974464195909402,0.017987713392382452,4.538499355316162
1780876724.060654,-2.846185187947194,3.978749954853755,0.021749148319397137,4.574774742126465
1780876724.0973306,-2.7775860534885686,4.039705079832195,0.0041522437137331576,4.6114513874053955
1780876724.1353278,-2.810620270866725,4.026527582149869,0.013603445865145709,4.64944863319397
1780876724.170845,-2.849965080484633,3.9788590193782998,0.02687061502737777,4.6849658489227295
1780876724.209245,-2.8612086194163653,3.980637082451718,0.03044467806568656,4.723365783691406
1780876724.2427185,-2.8566805268817896,3.974924341335961,0.03124763024549152,4.756839275360107
1780876724.3170497,-2.855626120378091,3.98122801070222,0.033489490654305586,4.831170558929443
1780876724.3536625,-2.895061016458418,3.9422951168117786,0.04617335393573651,4.867783308029175
1780876724.3937159,-2.846860951985386,3.9874163643695715,0.03702568123016114,4.907836675643921
1780876724.4287074,-2.8131139988960587,4.006937098121504,0.037364585332907804,4.942828178405762
1780876724.466354,-2.869478995612923,3.993133684228612,0.058159656042355984,4.9804747104644775
1780876724.5028949,-2.8362740995351117,3.988396085529711,0.06736283148090008,5.017015695571899
1780876724.542394,-2.866268908986252,3.9757931131178075,0.08317151000273522,5.056514739990234
1780876724.5818782,-2.8681163577149835,3.9654647646372543,0.0926846521492566,5.095999002456665
1780876724.6139398,-2.911168772778769,3.9744596303050206,0.10752646265646007,5.128060579299927
1780876724.6486368,-2.9131019347974396,3.9567846597636436,0.11781875373924208,5.162757635116577
1780876724.6860287,-2.906173621049913,3.9978831011355647,0.1191281642449048,5.2001495361328125
1780876724.722814,-2.922804788271293,3.993478788123312,0.12923576794767738,5.2369349002838135
1780876724.7578435,-2.9110496129386894,4.008783964695441,0.1307030632740241,5.2719643115997314
1780876724.798355,-2.931156423479561,3.996006369051144,0.14119279993891914,5.312475919723511
1780876724.8295941,-2.9312445370452793,3.9984062874069455,0.14472680004199773,5.343714952468872
1780876724.8698611,-2.9281976037359962,4.004305980525916,0.14728925895089867,5.383981943130493
1780876724.9076493,-2.9053696283532773,4.0316524378101075,0.1437488796690334,5.421770095825195
1780876724.941972,-2.8898962802353463,4.004049927193064,0.14641078107328614,5.456092834472656
1780876724.9814117,-2.92672675150393,4.00343844624712,0.15634741249923756,5.495532512664795
1780876725.016183,-2.9484273063881536,3.981647086509242,0.16247621256004668,5.530303716659546
1780876725.0530713,-2.9433112753307435,3.993106465158498,0.16019536135142776,5.567192077636719
1780876725.0927691,-2.9387446482348283,4.002691413901124,0.1589041943791162,5.606889963150024
1780876725.128318,-2.9368064375128347,3.9953342975952486,0.15962762715666381,5.642438888549805
1780876725.1651905,-2.920598496811602,4.026336714100909,0.15342721743194193,5.679311275482178
1780876725.1989443,-2.9516518023059324,3.980348422181417,0.1637636273120892,5.713065147399902
1780876725.238519,-2.9576685820874316,3.9728365607018348,0.16529737575314798,5.7526397705078125
1780876725.2873776,-2.9304359130972504,4.022981275042717,0.15440747633582194,5.8014984130859375
1780876725.314945,-2.9313572283757527,4.023156675051517,0.15392938476236268,5.829065799713135
