t,u,r,time_s
1780877261.6345012,-0.1,-0.046368829925674954,10.80465292930603
1780877261.7343678,-0.1,-0.046465538177788576,10.90451955795288
1780877261.834288,-0.1,-0.04653214805877544,11.00443959236145
1780877261.9346843,-0.1,-0.04668141139479687,11.104835987091064
1780877262.034111,-0.1,-0.046518734086340836,11.204262733459473
1780877262.134035,-0.1,-0.04630531782740253,11.304186820983887
1780877262.2340593,-0.1,-0.04630097802072561,11.404211044311523
1780877262.3345592,-0.1,-0.045528808788307104,11.504710912704468
1780877262.4351404,-0.1,-0.044892728375014956,11.605292081832886
1780877262.5341747,-0.1,-0.04506349928423044,11.704326391220093
1780877262.6340604,-0.1,-0.044830283064076784,11.804212093353271
1780877262.7342246,-0.1,-0.0442786531078885,11.90437626838684
1780877262.8344843,-0.1,-0.043832939086882454,12.00463604927063
1780877262.9344003,-0.1,-0.043016225193744186,12.104552030563354
1780877263.0340745,-0.1,-0.043908498971651534,12.20422625541687
1780877263.1341527,-0.1,-0.042862328721907886,12.304304361343384
1780877263.2340658,-0.1,-0.04231674296105111,12.40421748161316
1780877263.3341048,-0.1,-0.04224504378099927,12.5042564868927
1780877263.4340909,-0.1,-0.041711918160538576,12.60424256324768
1780877263.5340524,-0.1,-0.04149941808054023,12.704204082489014
1780877263.6344483,-0.1,-0.04137424851133072,12.80460000038147
1780877263.7347403,-0.1,-0.04060736991857503,12.904891967773438
1780877263.8342004,-0.1,-0.0397376402267999,13.00435209274292
1780877263.9342725,-0.1,-0.03990798410541358,13.104424238204956
1780877264.0347667,-0.1,-0.03989643211410075,13.204918384552002
1780877264.1341436,-0.1,-0.03873638026619569,13.304295301437378
1780877264.2340958,-0.1,-0.037991003293760206,13.404247522354126
1780877264.3342912,-0.1,-0.0373457364844571,13.504442930221558
1780877264.4340746,-0.1,-0.037740912481310694,13.604226350784302
1780877264.5341263,-0.1,-0.03760382958165755,13.704277992248535
1780877264.6342072,-0.1,-0.036989356773010164,13.804358959197998
1780877264.7343793,-0.1,-0.03645083220005339,13.904531002044678
1780877264.8341227,-0.1,-0.036332029535603015,14.004274368286133
1780877264.934035,-0.1,-0.035868653879712255,14.104186773300171
1780877265.034583,-0.1,-0.03507398833765737,14.204734802246094
1780877265.1347165,-0.1,-0.03449161314941771,14.304868221282959
1780877265.234635,0.0,-0.05449161314941771,14.404786825180054
1780877265.3345785,0.0,-0.034491613149417705,14.504730224609375
1780877265.4343057,0.0,-0.014491613149417704,14.604457378387451
1780877265.5343573,0.0,0.0,14.704509019851685
1780877265.6339955,0.0,0.0,14.804147243499756
1780877265.7339306,0.0,0.0,14.904082298278809
1780877265.8343422,-0.1,-0.02,15.004493951797485
1780877265.9343312,-0.1,-0.026087403213342332,15.104482889175415
1780877266.0341706,-0.1,-0.026953581970596014,15.204322338104248
1780877266.13403,-0.1,-0.027119436033571625,15.304181814193726
1780877266.233987,-0.1,-0.027145638031276568,15.404138803482056
1780877266.3341694,-0.1,-0.027765912392490568,15.504321098327637
1780877266.4345522,-0.1,-0.02814826900433091,15.604703903198242
1780877266.5341523,-0.1,-0.028354474290950935,15.704303979873657
1780877266.6342187,-0.1,-0.028415981394208686,15.804370403289795
1780877266.7345026,-0.1,-0.02869021697917632,15.904654264450073
1780877266.8340886,-0.1,-0.02887576711467161,16.00424027442932
1780877266.9341888,-0.1,-0.029198041476711994,16.10434055328369
1780877267.034353,-0.1,-0.029396528257090607,16.20450472831726
1780877267.134201,-0.1,-0.02976015609397298,16.30435276031494
1780877267.2340758,-0.1,-0.0299716509523843,16.40422749519348
1780877267.3345506,-0.1,-0.02990754454636338,16.50470232963562
1780877267.4353743,-0.1,-0.029900735041576202,16.605525970458984
1780877267.5346086,-0.1,-0.03015993737645031,16.704760313034058
1780877267.6343477,-0.1,-0.03062644679087317,16.80449938774109
1780877267.7341142,-0.1,-0.030669811181181075,16.904265880584717
1780877267.8342178,-0.1,-0.030980937196755137,17.004369497299194
1780877267.9344232,-0.1,-0.031092975342799895,17.10457491874695
1780877268.0340908,-0.1,-0.03170908413585649,17.20424246788025
1780877268.1341898,-0.1,-0.03149950405502081,17.304341554641724
1780877268.2346911,-0.1,-0.031927319219890546,17.404842853546143
1780877268.3341048,-0.1,-0.03216458299263655,17.5042564868927
1780877268.4340637,-0.1,-0.0325237039706597,17.604215383529663
1780877268.5345175,-0.1,-0.03258837622298798,17.70466923713684
1780877268.6344256,-0.1,-0.03295710999452903,17.804577350616455
1780877268.734099,-0.1,-0.033534740558964715,17.904250621795654
1780877268.8340116,-0.1,-0.033492153855818295,18.00416326522827
1780877268.934533,-0.1,-0.03360446395090503,18.104684829711914
1780877269.0341902,-0.1,-0.03387031910943205,18.204341888427734
1780877269.1340656,-0.1,-0.03363682339939668,18.30421733856201
1780877269.234565,-0.1,-0.03346227829029378,18.404716730117798
1780877269.3346646,-0.1,-0.03335103181171997,18.50481629371643
1780877269.4341183,-0.1,-0.03392402744838293,18.604269981384277
1780877269.5341,-0.1,-0.03483665208157659,18.704251766204834
1780877269.6343029,-0.1,-0.036169428820642446,18.804454565048218
1780877269.7340627,-0.1,-0.036330940953040625,18.90421438217163
1780877269.8341408,-0.1,-0.037014559047503906,19.004292488098145
1780877269.9340932,-0.1,-0.037622000190669164,19.10424494743347
1780877270.0346029,-0.1,-0.03686388008708925,19.20475459098816
1780877270.1344428,-0.1,-0.03712152474398279,19.30459451675415
1780877270.2341099,-0.1,-0.03686535364993662,19.404261589050293
1780877270.3340554,-0.1,-0.037097486033736735,19.504207134246826
1780877270.4339964,-0.1,-0.03762826449243993,19.604148149490356
1780877270.5345051,-0.1,-0.036607335385884836,19.704656839370728
1780877270.6342084,-0.1,-0.037193842315334645,19.804360151290894
1780877270.7340612,-0.1,-0.03705043819912839,19.904212951660156
1780877270.8346653,-0.1,-0.0374731309224082,20.004817008972168
1780877270.934065,-0.1,-0.03782683631664369,20.104216814041138
1780877271.035281,-0.1,-0.037357143812921746,20.205432653427124
1780877271.1350584,-0.1,-0.037533006830531124,20.30521011352539
1780877271.2340806,-0.1,-0.036425031255265514,20.404232263565063
1780877271.334604,-0.1,-0.036511570780349924,20.50475573539734
1780877271.4343097,-0.1,-0.03599139718220147,20.604461431503296
1780877271.53425,-0.1,-0.036882861143746795,20.70440173149109
