t,state,time_s
1781029403.8288918,WAIT_FOR_STABLE_TAG,11.311847686767578
1781029403.9278493,WAIT_FOR_STABLE_TAG,11.410805225372314
1781029404.0252728,WAIT_FOR_STABLE_TAG,11.508228778839111
1781029404.1332018,WAIT_FOR_STABLE_TAG,11.61615777015686
1781029404.2351902,WAIT_FOR_STABLE_TAG,11.718146085739136
1781029404.351217,WAIT_FOR_STABLE_TAG,11.83417296409607
1781029404.467346,WAIT_FOR_STABLE_TAG,11.950301885604858
1781029404.5713193,WAIT_FOR_STABLE_TAG,12.054275274276733
1781029404.6788151,WAIT_FOR_STABLE_TAG,12.161771059036255
1781029404.8138597,WAIT_FOR_STABLE_TAG,12.296815633773804
1781029404.9446282,ALIGN_CENTERLINE,12.427584171295166
1781029405.0319514,ALIGN_CENTERLINE,12.514907360076904
1781029405.153018,ALIGN_CENTERLINE,12.635973930358887
1781029405.251604,ALIGN_CENTERLINE,12.734560012817383
1781029405.3483665,ALIGN_CENTERLINE,12.831322431564331
1781029405.4722538,ALIGN_CENTERLINE,12.955209732055664
1781029405.5362632,ALIGN_CENTERLINE,13.019219160079956
1781029405.6191308,ALIGN_CENTERLINE,13.102086782455444
1781029405.7002988,ALIGN_CENTERLINE,13.183254718780518
1781029405.81505,ALIGN_CENTERLINE,13.298005819320679
1781029405.9342415,ALIGN_CENTERLINE,13.417197465896606
1781029406.0518796,ALIGN_CENTERLINE,13.534835577011108
1781029406.1491637,ALIGN_CENTERLINE,13.63211965560913
1781029406.183383,ALIGN_CENTERLINE,13.666338920593262
1781029406.2770731,ALIGN_CENTERLINE,13.760029077529907
1781029406.3643582,ALIGN_CENTERLINE,13.84731411933899
1781029406.4474325,ALIGN_CENTERLINE,13.930388450622559
1781029406.559815,ALIGN_CENTERLINE,14.042770862579346
1781029406.6499963,ALIGN_CENTERLINE,14.132952213287354
1781029406.7727451,ALIGN_CENTERLINE,14.255701065063477
1781029406.8593383,ALIGN_CENTERLINE,14.342294216156006
1781029406.9611034,ALIGN_CENTERLINE,14.444059371948242
1781029407.0529985,ALIGN_CENTERLINE,14.535954475402832
1781029407.1404865,RECOVERING,14.62344241142273
1781029407.2391267,RECOVERING,14.722082614898682
1781029407.3407242,WAIT_FOR_STABLE_TAG,14.82368016242981
1781029407.4364371,WAIT_FOR_STABLE_TAG,14.919393062591553
1781029407.5354342,WAIT_FOR_STABLE_TAG,15.01839017868042
1781029407.6455,WAIT_FOR_STABLE_TAG,15.128455877304077
1781029407.785031,RECOVERING,15.26798701286316
1781029407.9419484,RECOVERING,15.424904346466064
1781029408.0004964,RECOVERING,15.483452320098877
1781029408.0642629,RECOVERING,15.547218799591064
1781029408.1503913,RECOVERING,15.633347272872925
1781029408.240095,WAIT_FOR_STABLE_TAG,15.723050832748413
1781029408.3362951,WAIT_FOR_STABLE_TAG,15.81925106048584
1781029408.4430852,WAIT_FOR_STABLE_TAG,15.92604112625122
1781029408.545872,WAIT_FOR_STABLE_TAG,16.028827905654907
1781029408.6382906,WAIT_FOR_STABLE_TAG,16.121246576309204
1781029408.746563,WAIT_FOR_STABLE_TAG,16.22951889038086
1781029408.8462715,WAIT_FOR_STABLE_TAG,16.329227447509766
1781029408.9365265,WAIT_FOR_STABLE_TAG,16.419482469558716
1781029409.0396,WAIT_FOR_STABLE_TAG,16.522555828094482
1781029409.1523182,WAIT_FOR_STABLE_TAG,16.635274171829224
1781029409.2395618,ALIGN_CENTERLINE,16.722517728805542
1781029409.3366146,ALIGN_CENTERLINE,16.819570541381836
1781029409.4458714,ALIGN_CENTERLINE,16.9288272857666
1781029409.5425858,ALIGN_CENTERLINE,17.02554178237915
1781029409.6454084,ALIGN_CENTERLINE,17.128364324569702
1781029409.7522216,ALIGN_CENTERLINE,17.235177516937256
1781029409.8521233,ALIGN_CENTERLINE,17.335079193115234
1781029409.9509587,ALIGN_CENTERLINE,17.43391466140747
1781029410.0449927,ALIGN_CENTERLINE,17.52794861793518
1781029410.1444817,ALIGN_CENTERLINE,17.627437591552734
1781029410.2421925,ALIGN_CENTERLINE,17.72514843940735
1781029410.3566546,ALIGN_CENTERLINE,17.83961057662964
1781029410.4417238,ALIGN_CENTERLINE,17.92467975616455
1781029410.5670657,FINAL_APPROACH,18.050021648406982
1781029410.6543565,RECOVERING,18.137312412261963
1781029410.7498093,RECOVERING,18.232765197753906
1781029410.8844843,RECOVERING,18.367440223693848
1781029410.9767144,RECOVERING,18.459670305252075
1781029411.0639932,RECOVERING,18.5469491481781
1781029411.1581988,RECOVERING,18.641154766082764
1781029411.2626712,WAIT_FOR_STABLE_TAG,18.7456271648407
1781029411.3609018,WAIT_FOR_STABLE_TAG,18.843857765197754
1781029411.5080159,RECOVERING,18.99097180366516
1781029411.566653,RECOVERING,19.049608945846558
1781029411.6742353,RECOVERING,19.157191276550293
1781029411.7742615,RECOVERING,19.257217407226562
1781029411.8670607,WAIT_FOR_STABLE_TAG,19.350016593933105
1781029411.977956,WAIT_FOR_STABLE_TAG,19.460911989212036
1781029412.0629058,WAIT_FOR_STABLE_TAG,19.54586172103882
1781029412.1567094,WAIT_FOR_STABLE_TAG,19.639665365219116
1781029412.2447295,WAIT_FOR_STABLE_TAG,19.72768545150757
1781029412.3650978,WAIT_FOR_STABLE_TAG,19.848053693771362
1781029412.4478784,WAIT_FOR_STABLE_TAG,19.93083429336548
1781029412.5472214,RECOVERING,20.030177354812622
1781029412.6515799,RECOVERING,20.134535789489746
1781029412.7383547,RECOVERING,20.22131061553955
1781029412.84165,RECOVERING,20.32460594177246
1781029412.9488542,WAIT_FOR_STABLE_TAG,20.43181014060974
1781029413.0559216,WAIT_FOR_STABLE_TAG,20.538877487182617
1781029413.1504753,RECOVERING,20.63343119621277
1781029413.2648182,RECOVERING,20.747774124145508
1781029413.3690276,WAIT_FOR_STABLE_TAG,20.851983547210693
1781029413.4444854,WAIT_FOR_STABLE_TAG,20.927441358566284
1781029413.5350592,WAIT_FOR_STABLE_TAG,21.018015146255493
1781029413.657629,WAIT_FOR_STABLE_TAG,21.14058494567871
1781029413.757521,WAIT_FOR_STABLE_TAG,21.240476846694946
1781029413.8528047,WAIT_FOR_STABLE_TAG,21.335760593414307
1781029413.939636,WAIT_FOR_STABLE_TAG,21.42259192466736
1781029414.0512993,WAIT_FOR_STABLE_TAG,21.534255266189575
1781029414.151484,WAIT_FOR_STABLE_TAG,21.634439945220947
1781029414.2406924,WAIT_FOR_STABLE_TAG,21.72364830970764
1781029414.3623688,DOCKED,21.845324754714966
1781029414.4551432,DOCKED,21.938099145889282
1781029414.5686798,DOCKED,22.0516357421875
1781029414.6642616,DOCKED,22.147217512130737
1781029414.7803257,DOCKED,22.26328158378601
1781029414.8560026,DOCKED,22.338958501815796
1781029414.9540508,DOCKED,22.43700671195984
1781029415.0707815,DOCKED,22.55373740196228
1781029415.1545837,DOCKED,22.637539625167847
1781029415.2548454,DOCKED,22.73780131340027
1781029415.354065,DOCKED,22.837020874023438
1781029415.4605012,DOCKED,22.94345712661743
1781029415.555547,DOCKED,23.03850293159485
1781029415.632618,DOCKED,23.11557388305664
1781029415.7582533,DOCKED,23.241209268569946
1781029415.8714447,DOCKED,23.354400634765625
1781029415.9512582,DOCKED,23.434214115142822
1781029416.0413826,DOCKED,23.524338483810425
1781029416.1372738,DOCKED,23.620229721069336
1781029416.2389011,DOCKED,23.72185707092285
1781029416.3398957,DOCKED,23.82285165786743
1781029416.4374905,DOCKED,23.920446395874023
1781029416.5310485,DOCKED,24.014004468917847
1781029416.6431284,DOCKED,24.126084327697754
1781029416.7291667,DOCKED,24.212122678756714
1781029416.8416498,DOCKED,24.324605703353882
1781029416.9433389,DOCKED,24.426294803619385
1781029417.0165672,DOCKED,24.499523162841797
1781029417.127049,DOCKED,24.610004901885986
1781029417.2418683,DOCKED,24.72482419013977
1781029417.3449347,DOCKED,24.827890634536743
1781029417.4592736,DOCKED,24.942229509353638
1781029417.56257,DOCKED,25.045526027679443
1781029417.6505036,DOCKED,25.13345956802368
1781029417.7363737,DOCKED,25.219329595565796
1781029417.8347323,RECOVERING,25.31768822669983
1781029418.021339,RECOVERING,25.504294872283936
1781029418.0681772,RECOVERING,25.551133155822754
1781029418.1451461,RECOVERING,25.62810206413269
1781029418.2325811,RECOVERING,25.715537071228027
1781029418.3385766,RECOVERING,25.821532487869263
