t,x,z,yaw,time_s
1780767492.0391479,-2.0697861588540163,3.9620211042519116,0.5353278595752514,0.0
1780767492.114011,-2.076044634157915,3.993458511465126,0.5215386378709398,0.07486319541931152
1780767492.180149,-2.062853454317706,3.9704411563882993,0.5091008260413404,0.14100122451782227
1780767492.250411,-1.9248507360006857,3.9293822028852783,0.4636819788525835,0.21126317977905273
1780767492.3219986,-1.9197302033989803,3.927434106599854,0.46234294829125044,0.2828507423400879
1780767492.382141,-1.937182878646514,3.9265846712562187,0.4812072383953672,0.34299325942993164
1780767492.4467068,-1.9245986124077104,3.9252051772923084,0.46395139309863265,0.4075589179992676
1780767492.5107992,-1.9161711127864587,3.984466867467357,0.46740314153077495,0.4716513156890869
1780767492.5673485,-1.9278661353241522,3.9223763466793646,0.4651860621386728,0.528200626373291
1780767492.632484,-1.9104490918916779,3.9316428311930025,0.4592317581225163,0.5933361053466797
1780767492.698284,-1.912413357746852,3.9316199598323274,0.4598078668584843,0.6591360569000244
1780767492.7630348,-1.9196969157489951,3.9253918589009635,0.46255980987683304,0.7238869667053223
1780767492.8295627,-1.924859677020192,3.994835311276826,0.47211054411848724,0.7904148101806641
1780767492.8964038,-1.9396447065127713,3.9111001045534337,0.4695725161324987,0.8572559356689453
1780767492.958241,-1.9180932822180667,3.926291328438404,0.4620498867403671,0.919093132019043
1780767493.0228448,-1.9085881924408752,3.969257651953419,0.4634318747526117,0.9836969375610352
1780767493.0968184,-1.9154206319164508,3.9263277003543835,0.46114020461903693,1.0576705932617188
1780767493.1542358,-1.9224713674872267,3.922393508321204,0.4636147870738232,1.1150879859924316
1780767493.217141,-1.914953781281821,3.9271410540547373,0.4611561856097741,1.1779930591583252
1780767493.2809725,-1.9236091174814813,3.921829396583839,0.4640668889297361,1.2418246269226074
1780767493.354546,-1.9395601551535027,3.9104853471216114,0.46957354581991256,1.3153982162475586
1780767493.4105885,-1.9323210312073926,3.917881554450762,0.4669142822911521,1.3714406490325928
1780767493.4750745,-1.9261696943183972,3.921495716341026,0.4647826916495316,1.4359266757965088
1780767493.5329955,-1.9199043253702441,3.9247617808119606,0.4625155638637294,1.4938476085662842
1780767493.5892832,-1.9131354936746736,3.927813913928056,0.46033238862884757,1.5501353740692139
1780767493.6535347,-1.9106417731205645,3.9285787963853953,0.4595257462887488,1.614386796951294
1780767493.719579,-1.9076768377400553,3.9306976447894595,0.458709777822459,1.6804311275482178
1780767493.7768106,-1.90949863638352,3.9288776247785653,0.4591360026847066,1.7376627922058105
1780767493.8337255,-1.9088332453617651,3.9293695139088016,0.4589039956300711,1.7945775985717773
1780767493.899941,-1.9090475937920157,3.9299050253572854,0.45894158828140785,1.860793113708496
1780767493.9643996,-1.9076809437876205,3.930195128891314,0.45849084587452377,1.9252517223358154
1780767494.0240424,-1.9078125290022832,3.9285333783046923,0.4586315924895725,1.9848945140838623
1780767494.09015,-1.9096095134633269,3.9303983985007735,0.45912342761551417,2.051002264022827
1780767494.1453762,-1.9121853190063787,3.9286519060452654,0.45994799845021217,2.1062283515930176
1780767494.213819,-1.9130158331250917,3.927993456908967,0.46024014843056194,2.174671173095703
1780767494.2829027,-1.916362928085026,3.9279451681769784,0.4612594341790531,2.2437548637390137
1780767494.3526003,-1.923838743722138,3.9242777346536313,0.46383437855297227,2.3134524822235107
1780767494.4159594,-1.9341138881192355,3.9174304311194734,0.4673868578719566,2.3768115043640137
1780767494.4897535,-1.9249244169994029,3.92532725667254,0.46409063297975617,2.450605630874634
1780767494.5587754,-1.9286196853390363,3.919987490213549,0.4655340402521805,2.519627571105957
1780767494.6207201,-1.9157562720303996,3.9270259067308126,0.46119836680612003,2.5815722942352295
1780767494.6824234,-1.9170707908202753,3.9283583777458,0.4614853679857229,2.643275499343872
1780767494.7624447,-1.9198277877741785,3.92446689513151,0.4625998167950206,2.723296880722046
1780767494.8178492,-1.9067578455297167,3.932900937882367,0.4580160496910856,2.7787013053894043
1780767494.8801918,-1.9073233726999677,3.9457548760454255,0.4596191193073302,2.8410439491271973
1780767494.9449525,-1.9159058718864488,3.929578644166865,0.4610392548142456,2.9058046340942383
1780767495.0132291,-1.922132344571486,3.929638170075609,0.46283996722518395,2.97408127784729
1780767495.083304,-1.9124207220280685,3.9611347837778084,0.46359880104740536,3.044156074523926
1780767495.1526983,-1.9156306497736764,3.93021673543663,0.46083161509773424,3.1135504245758057
1780767495.223629,-1.9074873954295688,3.9349412434654476,0.45795967361454054,3.184481143951416
1780767495.2948995,-1.9075683280680198,3.9347711976847837,0.4579866743192206,3.255751609802246
1780767495.3573577,-1.9158967735602042,3.9316928999366363,0.46077508466031275,3.3182098865509033
1780767495.42905,-1.9226680914054026,3.926727686596258,0.46312506529177566,3.389902114868164
1780767495.4796696,-1.9085576146235401,3.9334723165065886,0.45836512729285633,3.440521717071533
1780767495.5452552,-1.9113686541988009,3.9325377390209675,0.4592491274533437,3.5061073303222656
1780767495.609973,-1.8931184148542834,3.9503545329627086,0.4576336458303981,3.5708250999450684
1780767495.6756508,-1.9085758944990734,3.9357380421630075,0.45869948525247967,3.636502981185913
1780767495.7430234,-2.017290231283397,3.96954176979989,0.4985610283310855,3.7038755416870117
1780767495.8075309,-2.081442085957002,3.956379901994385,0.5283293233757865,3.768383026123047
1780767495.8744254,-1.9745863659554315,4.080697396505699,0.4813185626619681,3.835277557373047
1780767495.934407,-2.0787703895823473,3.977359167369517,0.5299404135485134,3.895259141921997
1780767495.9986496,-2.079186687987491,3.9638679437557687,0.5335143930190083,3.9595017433166504
1780767496.0596676,-2.083159155998218,3.938179238886487,0.5355891343994833,4.020519733428955
1780767496.1262395,-2.07993898615806,3.9804304563346005,0.5248883967336471,4.087091684341431
1780767496.1865015,-2.062745908501672,4.01874468404495,0.5138178575556246,4.147353649139404
1780767496.2520068,-2.0746607884115096,3.9653720124893463,0.5314302499779094,4.2128589153289795
1780767496.3267906,-2.0829493784192747,3.9651868994237978,0.5329238076067073,4.28764271736145
1780767496.395082,-2.0797400328246045,3.946400213595566,0.5344491550015881,4.355934143066406
1780767496.461269,-2.0652843242252503,4.019318972797612,0.515675728448918,4.422121047973633
1780767496.5303953,-2.060890484425217,4.025569643485256,0.5140138579078527,4.4912474155426025
1780767496.5954826,-2.074856352145712,3.970811450578147,0.5309418209716794,4.556334733963013
1780767496.6658752,-2.0816599006041967,3.9652194086505284,0.533112777146276,4.626727342605591
1780767496.7252223,-2.081969196391591,3.9473307159326687,0.5339778777479064,4.686074495315552
1780767496.7915397,-2.0796122282611376,3.976199519156935,0.5296567555778506,4.752391815185547
1780767496.8550959,-2.065554201690253,4.0357843136537594,0.5111563699814476,4.815948009490967
1780767496.918045,-2.0816782266614133,3.9730961270500735,0.5307747146255027,4.878897190093994
1780767496.981549,-2.0800654514969783,3.96654626957514,0.533988842120856,4.942401170730591
1780767497.0489745,-2.088689072573623,3.9496858458924216,0.5351985836561759,5.00982666015625
1780767497.1208627,-2.082517488235646,3.9354390578629426,0.5404814686937104,5.081714868545532
1780767497.1856816,-2.077650671221074,3.9481875997050473,0.5356765120182689,5.146533727645874
1780767497.2616785,-2.071499063198935,4.029172527385645,0.514448513877525,5.2225306034088135
1780767497.3278809,-2.0857040398627156,3.9737975133679893,0.5284373653040831,5.288733005523682
1780767497.394766,-2.0746808951213906,3.9529665446128175,0.5375219122270406,5.355618238449097
1780767497.4625044,-2.0747504477826295,3.949832332110841,0.5363564165678932,5.423356533050537
1780767497.5184035,-2.0889036916328982,3.943148755672901,0.5358063440481567,5.479255676269531
1780767497.5869834,-2.0946787244150715,3.9231805392039414,0.5406400502591573,5.5478355884552
1780767497.6522956,-2.092234173313779,3.936585060171213,0.5367595018812745,5.613147735595703
1780767497.7164812,-2.066169449913455,4.01229689656713,0.5155036674925695,5.677333354949951
1780767497.783589,-2.068798987201431,4.031145568857345,0.5122668926657271,5.744441032409668
1780767497.8455062,-2.077946913440475,4.002391698148409,0.5223775839878215,5.806358337402344
1780767497.9100113,-2.0856514313870305,3.9705477964496145,0.5306657080376872,5.870863437652588
1780767497.9736934,-2.0840811353134487,3.9664926579767066,0.5323866784236791,5.934545516967773
1780767498.0343297,-2.082560276046425,3.9601564047424205,0.5350781206636881,5.9951817989349365
1780767498.0952404,-2.077323885098032,3.9505479826505265,0.5389998295296621,6.0560925006866455
1780767498.1638558,-2.0824329465405684,3.951465895319095,0.5373405404875815,6.124707937240601
1780767498.2293072,-2.08584696505707,3.9583708283252084,0.5354097758284085,6.190159320831299
1780767498.296383,-2.0834132503220255,3.954087480639254,0.5362718532476867,6.257235050201416
1780767498.3574078,-2.0843106088398233,3.9528964896063137,0.5364152541529721,6.318259954452515
1780767498.424916,-2.0843613110528523,3.9535399236531337,0.5368613556253076,6.385768175125122
1780767498.4883306,-2.0869310459352923,3.9555213042767825,0.5354822428549141,6.449182748794556
1780767498.5500894,-2.0867184999213073,3.9577602661960904,0.5349909314037545,6.510941505432129
1780767498.6122365,-2.0846539214458817,3.95096910742057,0.5366535157130207,6.573088645935059
1780767498.6795132,-2.084419361116577,3.952881019082607,0.5365521860938385,6.640365362167358
1780767498.7414422,-2.0845688107826184,3.9548695820292594,0.5358833991897083,6.70229434967041
1780767498.810592,-2.0863569263058097,3.9565768616671244,0.5358261612051691,6.771444082260132
1780767498.869331,-2.082867901335145,3.9543356735124697,0.5370598405572489,6.830183029174805
1780767498.9312267,-2.0774080250904414,3.9556865176555576,0.537979818787832,6.892078876495361
1780767498.9977484,-2.084029387161303,3.967658932483419,0.5331039990794431,6.9586005210876465
1780767499.0617487,-2.083655224603134,3.975936739837784,0.529929869398767,7.022600889205933
1780767499.1255403,-2.082597628025334,3.9803997365073034,0.5279693941186385,7.086392402648926
1780767499.1942608,-2.069693576126054,4.02024259140318,0.5154536665731597,7.155112981796265
1780767499.2584589,-2.065573866405292,4.0295363052088815,0.5124874274829201,7.219310998916626
1780767499.3232641,-2.073536454655116,3.997713093416735,0.519011951578619,7.284116268157959
1780767499.399078,-2.0894309602213545,3.946870126544809,0.5338038521762428,7.359930038452148
1780767499.4832299,-2.0899528940077627,3.9143143486827965,0.5432059360808646,7.444082021713257
1780767499.551949,-2.0856477607982824,3.947208505524187,0.5359106435328075,7.512801170349121
1780767499.6122413,-2.0760213467459203,3.950168879248406,0.5355297854582038,7.573093414306641
1780767499.683713,-2.0763574390352044,3.9526104100985986,0.537116765689859,7.644565105438232
1780767499.747722,-2.0843752736658883,3.973504658810744,0.5297412281328707,7.708574056625366
1780767499.8094301,-1.8600244289557955,3.9615228566916008,0.44170177740421707,7.77028226852417
1780767499.874464,-2.073691133286228,3.9772658737074233,0.5301550648436839,7.835316181182861
1780767499.9395657,-2.0833356389168767,3.946423920654039,0.5376058313074671,7.900417804718018
1780767500.0071654,-2.088474831627584,3.9238125949436897,0.541308090016617,7.968017578125
1780767500.0724099,-2.0852700968237565,3.9556379968553195,0.535206262391119,8.033262014389038
1780767500.1369977,-2.075874312027591,3.960164810321308,0.536537177481333,8.09784984588623
1780767500.2047892,-2.0806975018190963,3.979550757362632,0.5276825733078268,8.16564130783081
1780767500.2800355,-2.06279279124009,4.039416321262323,0.5098850516480335,8.240887641906738
1780767500.329899,-2.0788666019928854,3.973231282929458,0.5305182021970328,8.290751218795776
1780767500.3958511,-2.081821039591551,3.9489400052921155,0.5356257959692636,8.356703281402588
