t,x,y,z,yaw,time_s
1780876568.4224308,5.00256830846134,-2.985953834614688,0.21871317787902408,-0.3448393898259945,0.11571931838989258
1780876568.4425402,5.002611359563344,-2.9858064441657217,0.21857972934017866,-0.3428054280427615,0.13582873344421387
1780876568.4651039,5.002709259776027,-2.985839485017047,0.2186701509519472,-0.3405071805562865,0.15839242935180664
1780876568.4878721,5.002753846658422,-2.9857305620797963,0.21872517240323872,-0.3384197197364016,0.18116068840026855
1780876568.5085142,5.002795454816282,-2.9856169649329742,0.218609139805661,-0.3363408244464514,0.20180273056030273
1780876568.5298254,5.002880408016459,-2.9856480688121545,0.21860641791944901,-0.33405483098844213,0.223114013671875
1780876568.5523324,5.002908898860021,-2.985533537221538,0.21867965257746014,-0.3319815315483954,0.2456209659576416
1780876568.5733004,5.002950921469039,-2.9854628712917486,0.21861185192159333,-0.3298513801633738,0.2665889263153076
1780876568.595251,5.002981815849381,-2.9853806020057823,0.21868278889740922,-0.3277362013371259,0.2885396480560303
1780876568.6155846,5.003006429698424,-2.985281328921871,0.21857535020187582,-0.32565293269693374,0.30887317657470703
1780876568.6411643,5.003067050778392,-2.9853114874451534,0.21859102994798618,-0.32338380580969384,0.33445286750793457
1780876568.66159,5.003084806969392,-2.9852310479086728,0.2186835497614384,-0.3212768562673807,0.35487866401672363
1780876568.6860464,5.003083044118201,-2.9850935418134488,0.21859200236416135,-0.3192610905328377,0.3793349266052246
1780876568.7083294,5.003130417013433,-2.9851337887188696,0.21874780323029508,-0.31698942673773844,0.40161800384521484
1780876568.7294042,5.003149151342457,-2.9850892188981177,0.21876145133094396,-0.31484286687882035,0.42269277572631836
1780876568.7538803,5.003123136455657,-2.984916040867911,0.21865697463534156,-0.3128876583799993,0.44716882705688477
1780876568.7752016,5.0031591005854015,-2.9849582300323343,0.21874504674104117,-0.3106281190347393,0.4684901237487793
1780876568.8011258,5.0031765806750395,-2.9849466842074173,0.2186756424836362,-0.308445036673779,0.4944143295288086
1780876568.8248165,5.003145662821579,-2.9847991965419305,0.2186115985420025,-0.30646553183702485,0.5181050300598145
1780876568.845121,5.003165713513955,-2.9848370613695807,0.2187512109213816,-0.30422560898761386,0.5384094715118408
1780876568.8679376,5.00315621414239,-2.98478485065044,0.21875197916257993,-0.30211590308493497,0.5612261295318604
1780876568.892439,5.003123911353091,-2.984669513651585,0.21868783217517013,-0.3001038989347724,0.5857274532318115
1780876568.9116602,5.003143638150236,-2.9847393429096565,0.2186473640695468,-0.2978306829942077,0.6049487590789795
1780876568.933424,5.003107068205065,-2.984643908843978,0.21871730810269008,-0.29579872958263964,0.6267125606536865
1780876568.9537787,5.003073025347744,-2.9845593813019105,0.21864236419745453,-0.2937595628654224,0.6470673084259033
1780876569.2932165,5.002912066039082,-2.9843856067432513,0.21860306054158438,-0.2832755745999189,0.9865050315856934
1780876569.2932467,5.002874239625072,-2.9843673228548195,0.21858622453542606,-0.28117286409132536,0.9865353107452393
